id,BeatsPerMinute
656788,118.944885
656789,118.54376
656790,119.26028
656791,118.93339
656792,119.41994
656793,118.62421
656794,118.81846
656795,118.61297
656796,118.85892
656797,118.569435
656798,118.95938
656799,118.71794
656800,120.104355
656801,119.28442
656802,119.32921
656803,118.658394
656804,119.12706
656805,118.8789
656806,119.05075
656807,119.24335
656808,119.07387
656809,118.65371
656810,118.59561
656811,118.59866
656812,119.02693
656813,119.21547
656814,118.803825
656815,118.35101
656816,121.9417
656817,118.75368
656818,118.97237
656819,118.48759
656820,118.94039
656821,119.1372
656822,119.35809
656823,119.01541
656824,119.20652
656825,118.77357
656826,119.11031
656827,118.82018
656828,118.73069
656829,119.12276
656830,118.53595
656831,118.92963
656832,119.498985
656833,118.46375
656834,118.85814
656835,119.069855
656836,119.189354
656837,119.30367
656838,119.29025
656839,119.077835
656840,119.28828
656841,118.8996
656842,118.384674
656843,118.29287
656844,118.81825
656845,118.6425
656846,121.04566
656847,118.58044
656848,118.839325
656849,119.197784
656850,119.318535
656851,119.04609
656852,118.69873
656853,119.22223
656854,118.69181
656855,119.261086
656856,119.288506
656857,119.1579
656858,119.234344
656859,119.13297
656860,119.18369
656861,118.72809
656862,119.34904
656863,119.15163
656864,119.246086
656865,119.13728
656866,118.80622
656867,118.91094
656868,118.51376
656869,119.22258
656870,118.86181
656871,118.435104
656872,119.09223
656873,118.37577
656874,118.95505
656875,119.029755
656876,118.932274
656877,118.69531
656878,119.2347
656879,119.23891
656880,119.382805
656881,119.19993
656882,119.0936
656883,118.91721
656884,118.89032
656885,124.16428
656886,121.074005
656887,119.16669
656888,118.86025
656889,118.71742
656890,119.30994
656891,118.773
656892,120.55532
656893,119.04754
656894,118.88935
656895,119.4312
656896,119.36517
656897,119.66674
656898,118.257126
656899,118.83302
656900,119.10017
656901,118.708954
656902,119.464134
656903,118.48288
656904,118.60079
656905,119.120605
656906,119.12958
656907,119.3221
656908,118.85127
656909,118.780205
656910,118.616806
656911,118.99157
656912,118.57131
656913,119.30124
656914,119.195564
656915,119.2303
656916,119.22176
656917,118.48534
656918,119.20444
656919,119.140686
656920,119.29132
656921,119.399216
656922,119.19495
656923,119.29156
656924,118.9396
656925,118.8856
656926,119.22703
656927,119.28512
656928,119.12505
656929,119.08087
656930,118.90827
656931,119.31739
656932,118.72208
656933,118.90082
656934,119.02439
656935,119.0935
656936,120.91898
656937,119.18156
656938,119.2419
656939,119.353134
656940,118.68482
656941,118.01909
656942,119.18636
656943,119.27205
656944,119.234116
656945,119.16505
656946,118.8671
656947,118.69838
656948,119.133095
656949,119.34158
656950,119.14363
656951,121.57869
656952,118.76588
656953,118.85522
656954,119.03707
656955,119.282616
656956,118.03373
656957,118.6485
656958,118.92434
656959,118.61227
656960,118.31782
656961,119.07154
656962,118.17409
656963,119.09332
656964,117.52412
656965,119.0703
656966,118.96287
656967,118.9844
656968,118.68177
656969,118.51018
656970,118.98909
656971,119.12985
656972,119.1172
656973,119.14908
656974,118.40999
656975,118.983795
656976,118.7602
656977,118.939186
656978,118.99195
656979,119.15148
656980,118.47088
656981,118.928215
656982,119.8355
656983,118.96838
656984,119.03401
656985,118.75881
656986,118.188805
656987,119.16941
656988,119.44475
656989,118.35621
656990,119.024
656991,118.62166
656992,118.87385
656993,119.19769
656994,118.69912
656995,119.275085
656996,119.23947
656997,119.13291
656998,119.35234
656999,118.96561
657000,118.67514
657001,118.634346
657002,119.02487
657003,118.67424
657004,118.5935
657005,118.699455
657006,119.162834
657007,118.6425
657008,118.87169
657009,118.592384
657010,119.30895
657011,119.18322
657012,119.17322
657013,119.22806
657014,118.17097
657015,118.7582
657016,118.847565
657017,119.24595
657018,118.743126
657019,118.77684
657020,118.91062
657021,118.44083
657022,118.416084
657023,118.831406
657024,119.27102
657025,118.891975
657026,119.216644
657027,119.15086
657028,119.221115
657029,119.03342
657030,119.20361
657031,119.125534
657032,118.98701
657033,118.95316
657034,118.50248
657035,120.229164
657036,118.64659
657037,119.15728
657038,119.60617
657039,119.44415
657040,119.39612
657041,118.51991
657042,118.925804
657043,119.5878
657044,119.27728
657045,121.714
657046,118.881546
657047,118.66964
657048,119.397995
657049,119.12651
657050,119.16337
657051,119.092125
657052,118.983154
657053,119.22162
657054,119.00785
657055,119.332794
657056,118.683586
657057,118.54023
657058,119.31397
657059,118.44198
657060,119.33585
657061,119.16056
657062,118.699814
657063,118.460205
657064,119.16809
657065,119.44547
657066,118.85891
657067,119.00193
657068,118.757164
657069,119.27392
657070,119.04578
657071,118.91288
657072,118.865425
657073,119.08667
657074,118.85225
657075,118.8117
657076,118.77194
657077,119.577415
657078,118.78451
657079,119.14446
657080,119.08451
657081,119.23237
657082,118.21432
657083,119.061554
657084,118.76783
657085,119.2736
657086,118.23909
657087,119.22247
657088,118.90317
657089,119.30803
657090,119.18088
657091,119.447395
657092,118.80855
657093,119.02257
657094,118.66542
657095,119.26422
657096,118.807304
657097,118.7735
657098,119.589935
657099,119.178764
657100,118.96819
657101,119.0259
657102,118.726845
657103,118.640915
657104,118.90329
657105,119.04179
657106,118.90143
657107,118.82217
657108,118.95774
657109,118.82111
657110,119.06039
657111,118.981445
657112,118.82825
657113,117.92522
657114,118.76039
657115,119.14957
657116,118.74303
657117,118.43048
657118,118.994385
657119,118.48896
657120,118.97455
657121,119.13102
657122,119.08453
657123,119.1549
657124,118.90458
657125,118.51884
657126,118.97895
657127,119.125496
657128,119.35067
657129,119.119576
657130,119.21709
657131,119.26397
657132,119.04262
657133,118.99078
657134,119.47036
657135,119.462105
657136,119.20407
657137,119.33761
657138,119.19039
657139,119.090034
657140,119.38596
657141,123.18718
657142,118.48244
657143,118.97917
657144,118.456024
657145,118.747475
657146,119.116974
657147,119.48214
657148,118.612816
657149,119.00385
657150,119.58632
657151,118.80923
657152,118.93908
657153,118.79877
657154,118.92582
657155,118.96618
657156,118.43139
657157,118.81455
657158,118.698326
657159,119.19149
657160,118.789085
657161,119.72922
657162,121.10157
657163,119.25141
657164,118.86899
657165,119.46515
657166,119.154434
657167,118.879776
657168,119.21419
657169,118.9416
657170,119.28788
657171,119.3542
657172,118.842026
657173,118.70152
657174,118.98176
657175,119.1311
657176,119.296524
657177,119.03745
657178,118.82676
657179,119.2965
657180,119.30456
657181,118.55609
657182,119.228264
657183,119.423485
657184,119.2816
657185,119.195114
657186,118.83156
657187,118.385864
657188,119.20067
657189,118.61849
657190,118.96179
657191,118.85598
657192,119.16418
657193,119.05964
657194,121.98262
657195,118.85216
657196,118.99307
657197,119.14795
657198,119.191635
657199,118.87106
657200,118.62132
657201,118.38509
657202,118.90334
657203,119.19045
657204,118.724
657205,120.441536
657206,118.52613
657207,119.13233
657208,119.17314
657209,118.51896
657210,118.51906
657211,119.1094
657212,118.91549
657213,119.15692
657214,119.18109
657215,119.22461
657216,118.39388
657217,119.3813
657218,119.18105
657219,118.79318
657220,119.24856
657221,118.36444
657222,118.87427
657223,117.90078
657224,118.78281
657225,119.318436
657226,119.03508
657227,119.161446
657228,119.31402
657229,118.78384
657230,118.51257
657231,117.509796
657232,118.673546
657233,119.13757
657234,119.186844
657235,118.9471
657236,119.33336
657237,119.27654
657238,118.71281
657239,119.297356
657240,119.344734
657241,119.07794
657242,119.159424
657243,119.08213
657244,119.29462
657245,119.02662
657246,119.1217
657247,119.09194
657248,119.050255
657249,118.33054
657250,119.33244
657251,119.54823
657252,118.784935
657253,121.78885
657254,118.878075
657255,118.889786
657256,118.386024
657257,119.041435
657258,119.110725
657259,119.07148
657260,119.05695
657261,119.20825
657262,117.912415
657263,118.79936
657264,118.78093
657265,119.28045
657266,118.54386
657267,119.30666
657268,118.56004
657269,118.75025
657270,119.16998
657271,119.01122
657272,119.072495
657273,118.7747
657274,119.242195
657275,119.30332
657276,119.14784
657277,118.783226
657278,119.04726
657279,119.88204
657280,119.41669
657281,118.85522
657282,118.76967
657283,118.99396
657284,119.47047
657285,118.81694
657286,118.254715
657287,118.957016
657288,119.497734
657289,119.04713
657290,118.70726
657291,118.94017
657292,118.79025
657293,119.28183
657294,118.63093
657295,119.17791
657296,118.79122
657297,119.15913
657298,119.41477
657299,118.52668
657300,118.80679
657301,119.17297
657302,118.92162
657303,119.18092
657304,118.64343
657305,119.09482
657306,119.04234
657307,119.2854
657308,119.00027
657309,119.27566
657310,118.604385
657311,120.093285
657312,119.237015
657313,119.25424
657314,119.22991
657315,118.87907
657316,118.68364
657317,118.73594
657318,118.912766
657319,119.27055
657320,118.47794
657321,119.294556
657322,118.752144
657323,119.02243
657324,120.79648
657325,119.053665
657326,118.59739
657327,118.90274
657328,118.78856
657329,119.37615
657330,118.85422
657331,118.88637
657332,119.37339
657333,118.648186
657334,119.356094
657335,118.7031
657336,119.11285
657337,118.57155
657338,119.38372
657339,118.73949
657340,119.36737
657341,118.95949
657342,118.965096
657343,118.888306
657344,119.36553
657345,118.716515
657346,119.155624
657347,119.09893
657348,118.139244
657349,118.83224
657350,119.36078
657351,118.46401
657352,118.67863
657353,118.90691
657354,119.35226
657355,119.00912
657356,121.065544
657357,118.85994
657358,118.551254
657359,118.70573
657360,119.099594
657361,119.14108
657362,119.270615
657363,117.92906
657364,118.62496
657365,118.719315
657366,119.29472
657367,119.33189
657368,119.68376
657369,119.19062
657370,118.52394
657371,119.126396
657372,119.22298
657373,118.93049
657374,118.813385
657375,119.640594
657376,118.82375
657377,118.75834
657378,118.54877
657379,118.85584
657380,118.70232
657381,119.295
657382,118.9362
657383,119.17637
657384,118.5038
657385,119.16255
657386,118.9551
657387,118.946075
657388,119.14897
657389,119.18564
657390,118.38107
657391,118.98761
657392,118.791176
657393,119.024635
657394,118.81543
657395,118.919846
657396,119.20209
657397,118.63088
657398,118.827515
657399,119.14971
657400,118.922806
657401,119.15399
657402,118.897316
657403,119.15938
657404,118.991646
657405,119.31057
657406,118.76559
657407,119.57009
657408,119.040596
657409,118.86414
657410,118.68153
657411,119.04007
657412,118.70448
657413,118.55052
657414,118.936874
657415,118.490486
657416,118.84256
657417,118.92272
657418,119.58692
657419,119.17344
657420,119.221565
657421,118.465225
657422,118.78055
657423,119.17236
657424,119.152626
657425,119.62588
657426,118.27614
657427,119.28035
657428,119.06947
657429,118.932724
657430,119.0445
657431,118.32276
657432,119.10218
657433,123.71437
657434,119.03265
657435,118.96927
657436,119.04331
657437,118.95892
657438,119.24808
657439,117.77684
657440,119.47425
657441,118.77811
657442,119.39642
657443,118.31268
657444,118.20771
657445,118.25316
657446,118.90944
657447,119.46354
657448,119.167656
657449,119.10364
657450,121.19875
657451,121.17061
657452,118.05101
657453,119.03342
657454,119.15979
657455,119.18638
657456,119.13203
657457,119.30479
657458,118.67847
657459,119.09239
657460,119.17036
657461,118.592964
657462,118.9142
657463,118.973404
657464,119.11108
657465,118.506996
657466,119.008224
657467,118.6972
657468,119.031075
657469,118.35648
657470,119.28794
657471,119.12688
657472,119.150314
657473,118.70221
657474,119.1474
657475,118.73838
657476,118.65357
657477,119.54827
657478,118.43004
657479,119.44844
657480,119.05444
657481,118.859314
657482,119.14588
657483,121.38801
657484,118.80389
657485,118.69009
657486,118.70499
657487,119.35915
657488,118.22444
657489,119.33685
657490,119.151924
657491,119.27267
657492,119.366264
657493,119.39529
657494,118.80845
657495,119.00473
657496,118.524445
657497,119.142426
657498,119.540085
657499,118.900566
657500,119.00049
657501,118.91102
657502,119.389725
657503,118.75583
657504,119.048904
657505,118.34092
657506,118.82866
657507,119.30106
657508,118.826065
657509,119.61483
657510,119.2378
657511,119.1098
657512,119.00033
657513,119.10704
657514,119.18317
657515,119.258896
657516,118.51264
657517,118.99737
657518,119.06275
657519,119.10587
657520,118.556305
657521,117.54226
657522,118.49708
657523,119.37841
657524,118.33926
657525,119.104004
657526,118.68732
657527,119.09155
657528,118.75357
657529,118.67698
657530,119.233315
657531,118.86921
657532,119.24337
657533,118.8119
657534,118.92521
657535,119.16011
657536,119.74571
657537,118.88225
657538,118.91559
657539,118.97672
657540,119.43748
657541,118.77302
657542,118.83457
657543,119.17376
657544,118.73847
657545,119.7155
657546,118.63895
657547,118.40049
657548,119.42224
657549,118.812546
657550,119.06943
657551,118.71824
657552,118.87229
657553,118.023346
657554,118.687004
657555,119.15114
657556,118.23053
657557,119.00608
657558,119.06651
657559,118.86567
657560,119.06907
657561,118.78568
657562,118.82837
657563,118.71077
657564,119.08228
657565,119.059006
657566,119.01401
657567,118.7993
657568,118.69327
657569,119.156166
657570,119.32101
657571,118.78336
657572,118.74104
657573,118.920044
657574,118.88112
657575,118.62981
657576,118.86131
657577,119.12014
657578,118.95306
657579,119.02985
657580,118.20714
657581,119.44085
657582,119.03399
657583,119.32291
657584,118.661865
657585,116.67008
657586,119.34039
657587,119.549904
657588,119.3911
657589,118.881294
657590,118.67706
657591,118.96602
657592,118.940025
657593,118.81235
657594,118.89669
657595,119.25971
657596,120.01282
657597,120.69688
657598,119.224495
657599,119.07577
657600,118.693
657601,119.20072
657602,119.17343
657603,119.22964
657604,118.38302
657605,118.95918
657606,118.65107
657607,118.97079
657608,119.14995
657609,118.926384
657610,119.066605
657611,118.46433
657612,119.24066
657613,118.587006
657614,118.9999
657615,119.160225
657616,119.16997
657617,118.955414
657618,119.23297
657619,119.04512
657620,118.862465
657621,119.50358
657622,119.012924
657623,119.268974
657624,118.7474
657625,119.53849
657626,119.25683
657627,118.81677
657628,119.16801
657629,118.484695
657630,118.77262
657631,118.76958
657632,119.282906
657633,118.64444
657634,119.13446
657635,119.16689
657636,119.26263
657637,118.78736
657638,118.99591
657639,119.23385
657640,118.862495
657641,119.028885
657642,118.47238
657643,118.77615
657644,118.641045
657645,118.29231
657646,118.99243
657647,118.87771
657648,118.7697
657649,118.78269
657650,118.99565
657651,119.69823
657652,121.87962
657653,118.88358
657654,119.11693
657655,118.83034
657656,119.12413
657657,118.58938
657658,118.76922
657659,119.04018
657660,118.72964
657661,122.867226
657662,119.11599
657663,119.24904
657664,118.90818
657665,119.395035
657666,118.997665
657667,118.824165
657668,118.90126
657669,118.786674
657670,118.921974
657671,118.69803
657672,118.71995
657673,118.907455
657674,119.0843
657675,118.51154
657676,119.358665
657677,119.04441
657678,118.962
657679,119.05838
657680,118.891716
657681,118.83865
657682,119.28329
657683,119.265076
657684,118.74628
657685,118.984604
657686,118.835304
657687,118.48911
657688,118.87577
657689,119.222855
657690,118.90822
657691,119.35225
657692,118.69146
657693,118.62362
657694,118.94952
657695,121.73959
657696,118.92635
657697,119.0297
657698,118.537125
657699,119.11702
657700,119.229256
657701,118.72884
657702,118.96113
657703,118.946266
657704,119.21259
657705,118.95022
657706,118.64021
657707,118.214714
657708,119.10196
657709,118.80205
657710,118.71198
657711,119.34127
657712,118.53512
657713,118.60945
657714,118.89537
657715,119.17271
657716,118.88117
657717,118.82084
657718,119.249664
657719,118.77892
657720,119.17491
657721,118.71209
657722,118.75751
657723,118.75253
657724,118.40659
657725,119.282455
657726,119.15941
657727,119.16373
657728,119.232056
657729,119.32328
657730,119.01166
657731,118.708916
657732,118.533455
657733,119.29403
657734,118.23424
657735,118.69981
657736,118.83164
657737,119.054726
657738,118.91162
657739,119.13512
657740,119.99226
657741,118.95552
657742,118.74581
657743,119.37898
657744,119.42269
657745,119.22428
657746,119.215645
657747,119.15748
657748,118.57033
657749,118.93314
657750,119.17184
657751,119.12243
657752,119.0593
657753,119.27626
657754,118.33836
657755,118.87002
657756,122.16644
657757,119.084526
657758,119.28034
657759,117.44217
657760,118.38826
657761,119.02107
657762,119.2235
657763,118.85396
657764,119.072716
657765,119.37414
657766,119.4711
657767,119.14878
657768,118.779495
657769,118.800705
657770,118.728806
657771,119.209724
657772,118.91793
657773,118.950325
657774,118.52328
657775,119.40434
657776,118.66146
657777,118.82567
657778,119.18206
657779,119.04162
657780,119.155106
657781,119.0292
657782,119.39122
657783,119.32755
657784,119.17671
657785,119.2822
657786,119.16713
657787,119.33294
657788,118.92434
657789,119.179436
657790,118.939316
657791,119.376816
657792,118.56551
657793,119.15256
657794,119.14617
657795,118.47831
657796,117.464355
657797,118.62727
657798,118.77906
657799,119.63804
657800,118.895164
657801,118.570694
657802,119.04263
657803,118.72316
657804,118.7982
657805,119.22351
657806,119.38743
657807,118.81648
657808,119.11274
657809,119.04416
657810,119.21747
657811,119.35266
657812,118.87288
657813,119.09253
657814,118.884674
657815,118.68324
657816,118.66168
657817,118.776726
657818,119.013885
657819,118.9202
657820,119.05775
657821,124.20179
657822,119.27862
657823,119.050255
657824,118.709404
657825,119.18024
657826,119.97038
657827,118.487076
657828,118.89435
657829,119.43419
657830,118.88304
657831,119.234085
657832,118.97592
657833,119.335884
657834,119.15135
657835,119.218185
657836,118.774254
657837,117.99824
657838,118.969376
657839,118.390884
657840,119.28471
657841,119.32576
657842,118.775475
657843,119.00217
657844,119.64532
657845,118.72199
657846,119.17396
657847,118.822556
657848,118.45698
657849,118.8121
657850,118.85247
657851,118.97693
657852,118.82237
657853,119.34655
657854,118.916336
657855,118.76687
657856,118.69615
657857,118.92062
657858,119.1434
657859,119.15615
657860,118.84657
657861,119.160995
657862,118.92684
657863,118.8125
657864,118.83265
657865,119.381775
657866,118.74279
657867,118.800255
657868,118.99649
657869,119.41803
657870,118.97154
657871,119.17885
657872,118.65922
657873,119.06573
657874,119.022514
657875,119.09447
657876,118.9757
657877,119.39047
657878,122.47897
657879,119.336586
657880,118.94707
657881,119.37809
657882,118.927124
657883,118.821754
657884,119.2714
657885,119.57667
657886,118.76828
657887,119.06761
657888,119.14312
657889,118.68338
657890,118.87467
657891,118.16126
657892,118.45886
657893,118.60141
657894,118.52244
657895,118.89079
657896,118.86834
657897,119.10167
657898,119.222084
657899,118.19049
657900,119.36492
657901,119.12987
657902,119.24437
657903,118.64095
657904,118.92134
657905,119.317825
657906,118.458855
657907,118.77825
657908,119.235405
657909,118.75022
657910,118.9262
657911,119.052475
657912,118.58006
657913,118.70885
657914,118.80457
657915,119.13251
657916,119.03983
657917,119.125824
657918,119.29992
657919,118.74718
657920,119.0427
657921,119.02818
657922,118.66455
657923,118.935844
657924,118.53651
657925,118.97288
657926,119.08852
657927,119.07118
657928,120.66648
657929,119.01141
657930,118.81702
657931,119.266304
657932,118.72518
657933,118.921936
657934,119.128456
657935,118.23793
657936,118.554695
657937,119.26746
657938,118.58878
657939,119.11793
657940,118.72708
657941,118.86627
657942,119.32121
657943,118.55628
657944,118.8005
657945,118.87684
657946,119.45227
657947,119.02739
657948,119.122284
657949,118.47132
657950,119.05133
657951,119.43999
657952,118.725075
657953,118.73555
657954,118.817825
657955,119.31561
657956,118.29603
657957,118.64233
657958,118.78294
657959,118.901695
657960,119.31075
657961,119.19262
657962,118.9374
657963,118.943634
657964,119.21301
657965,119.267006
657966,118.86831
657967,119.121635
657968,118.597786
657969,118.50128
657970,118.40835
657971,118.463615
657972,118.89106
657973,119.40569
657974,119.25541
657975,119.31733
657976,119.252304
657977,119.0125
657978,118.70601
657979,119.13396
657980,118.90636
657981,119.08511
657982,119.464226
657983,119.24281
657984,119.46983
657985,118.904594
657986,118.24581
657987,119.0245
657988,118.925964
657989,119.09495
657990,119.13863
657991,118.65907
657992,118.478
657993,118.824135
657994,118.96867
657995,119.14117
657996,123.455
657997,119.30734
657998,119.06785
657999,119.379395
658000,121.48733
658001,122.195076
658002,119.09495
658003,119.10118
658004,118.61849
658005,118.07966
658006,118.66812
658007,118.99862
658008,119.08374
658009,119.96631
658010,118.79695
658011,119.14777
658012,118.787476
658013,118.92427
658014,118.98522
658015,119.25382
658016,119.27983
658017,119.068275
658018,118.720634
658019,119.072266
658020,118.7106
658021,119.38473
658022,118.99302
658023,119.02704
658024,118.99003
658025,118.66339
658026,118.7256
658027,118.80734
658028,118.289856
658029,119.252396
658030,118.54341
658031,119.77485
658032,119.00303
658033,118.73172
658034,118.775406
658035,118.66667
658036,119.34785
658037,118.70005
658038,118.68307
658039,119.324265
658040,119.1893
658041,116.16414
658042,119.12979
658043,118.98744
658044,118.90769
658045,119.13069
658046,119.71413
658047,119.07777
658048,118.88571
658049,119.36322
658050,118.41841
658051,119.233444
658052,119.03505
658053,119.53627
658054,119.106735
658055,119.42159
658056,119.14234
658057,119.79131
658058,118.61245
658059,118.6768
658060,119.21038
658061,119.391365
658062,118.91394
658063,118.98768
658064,120.01551
658065,118.88618
658066,118.95525
658067,118.9333
658068,118.86937
658069,119.294556
658070,119.063576
658071,119.07256
658072,118.83172
658073,119.29484
658074,118.70958
658075,119.15241
658076,119.14482
658077,118.499344
658078,118.92145
658079,119.11486
658080,119.09007
658081,118.88335
658082,118.523125
658083,119.01258
658084,119.45042
658085,119.141716
658086,119.07007
658087,118.99039
658088,118.62655
658089,119.24216
658090,119.26221
658091,118.35204
658092,119.59831
658093,118.78783
658094,118.809494
658095,119.25746
658096,119.085556
658097,118.96908
658098,118.94491
658099,118.92115
658100,118.72048
658101,118.96071
658102,118.87916
658103,119.21603
658104,118.8615
658105,118.65411
658106,118.82377
658107,119.24143
658108,118.13113
658109,118.97453
658110,118.97495
658111,118.85569
658112,119.340805
658113,118.90332
658114,118.66009
658115,118.5976
658116,119.12552
658117,118.71964
658118,119.30718
658119,119.09058
658120,119.00276
658121,119.29615
658122,118.6875
658123,119.35202
658124,119.18471
658125,119.356186
658126,118.82047
658127,118.59582
658128,118.884605
658129,119.221306
658130,118.70471
658131,118.706024
658132,118.802086
658133,118.9975
658134,119.41587
658135,119.13114
658136,118.96224
658137,118.70439
658138,118.974754
658139,118.98523
658140,121.393616
658141,119.40411
658142,118.7558
658143,118.92123
658144,120.09865
658145,119.44834
658146,119.16914
658147,119.31824
658148,118.85595
658149,118.44391
658150,118.508675
658151,118.84964
658152,118.87696
658153,119.08511
658154,118.65846
658155,119.36353
658156,119.11498
658157,118.91264
658158,119.077095
658159,119.24407
658160,124.34074
658161,118.92015
658162,118.49411
658163,119.00527
658164,118.49059
658165,119.1259
658166,119.229996
658167,118.83836
658168,119.31665
658169,118.62141
658170,119.1807
658171,119.01924
658172,119.38848
658173,119.206665
658174,118.61598
658175,121.71118
658176,118.74472
658177,118.968575
658178,119.12318
658179,119.234116
658180,119.022736
658181,118.909874
658182,119.181755
658183,118.989685
658184,118.70219
658185,118.288124
658186,119.294914
658187,119.14247
658188,119.17044
658189,118.69574
658190,118.90742
658191,118.76538
658192,118.756905
658193,118.5729
658194,118.953926
658195,118.73292
658196,118.236435
658197,119.00792
658198,119.1359
658199,118.7503
658200,118.86126
658201,118.89186
658202,119.058235
658203,119.1984
658204,118.91736
658205,118.78697
658206,119.18399
658207,118.56608
658208,118.96177
658209,118.86161
658210,119.09781
658211,123.13436
658212,119.07602
658213,119.30188
658214,119.39718
658215,119.26777
658216,119.110794
658217,117.62423
658218,118.665054
658219,118.47158
658220,119.200676
658221,118.964096
658222,118.26322
658223,119.15538
658224,117.478645
658225,118.95037
658226,118.46709
658227,119.17537
658228,118.98792
658229,120.74457
658230,119.89465
658231,118.673515
658232,119.22559
658233,118.625
658234,118.7761
658235,118.81998
658236,119.239655
658237,118.89292
658238,118.65295
658239,118.45885
658240,118.76388
658241,118.71685
658242,118.47027
658243,118.827
658244,119.49053
658245,118.92368
658246,118.9332
658247,118.32732
658248,119.07282
658249,119.194
658250,119.209435
658251,118.95112
658252,118.95624
658253,119.20715
658254,119.30431
658255,118.713585
658256,118.55056
658257,119.452034
658258,119.55067
658259,119.0146
658260,118.73139
658261,118.998535
658262,119.282104
658263,118.80164
658264,119.096504
658265,118.990105
658266,119.16329
658267,119.65473
658268,118.34954
658269,119.21154
658270,118.87285
658271,118.596855
658272,118.884575
658273,118.93386
658274,119.35124
658275,118.99587
658276,118.99657
658277,119.8312
658278,118.548035
658279,118.90462
658280,118.98441
658281,119.01611
658282,119.20561
658283,118.8561
658284,119.11303
658285,120.13694
658286,121.33265
658287,118.7614
658288,119.0673
658289,119.08843
658290,119.23866
658291,118.77707
658292,119.135765
658293,118.93154
658294,122.579384
658295,119.922966
658296,118.782715
658297,119.13813
658298,118.57841
658299,118.94563
658300,119.1094
658301,118.82057
658302,119.502594
658303,118.95609
658304,119.43439
658305,118.88938
658306,118.947716
658307,123.457375
658308,118.3495
658309,118.95189
658310,119.24309
658311,118.866974
658312,119.16232
658313,119.3747
658314,118.57559
658315,119.16506
658316,118.97385
658317,118.942986
658318,119.001114
658319,118.90312
658320,119.03528
658321,119.24792
658322,118.509056
658323,118.3959
658324,118.24341
658325,119.0066
658326,118.78917
658327,118.782776
658328,119.19805
658329,119.067055
658330,118.80972
658331,118.91419
658332,118.90523
658333,119.16964
658334,119.08718
658335,118.87636
658336,119.24537
658337,119.00327
658338,119.075676
658339,119.23421
658340,118.948074
658341,119.611786
658342,119.28769
658343,118.89601
658344,122.15643
658345,118.72115
658346,119.2784
658347,119.1422
658348,118.62391
658349,118.87623
658350,118.8898
658351,118.29953
658352,119.123726
658353,120.989716
658354,119.02401
658355,118.81555
658356,118.65712
658357,118.614784
658358,118.84572
658359,119.09733
658360,118.83038
658361,118.9991
658362,118.524994
658363,118.96156
658364,118.50731
658365,119.07452
658366,118.4908
658367,118.81444
658368,118.51018
658369,118.947525
658370,118.39161
658371,118.54465
658372,119.007286
658373,119.02432
658374,118.83
658375,119.43317
658376,118.71802
658377,119.14576
658378,118.65002
658379,119.10461
658380,118.9355
658381,118.957016
658382,121.30975
658383,118.89729
658384,118.64058
658385,118.900795
658386,118.742004
658387,118.79752
658388,119.438156
658389,118.40518
658390,118.3738
658391,118.9234
658392,118.85216
658393,118.50949
658394,119.12974
658395,119.57043
658396,119.032135
658397,118.85535
658398,119.24403
658399,118.62892
658400,119.232864
658401,119.33221
658402,118.29325
658403,119.201775
658404,119.02566
658405,119.24472
658406,119.23
658407,118.72309
658408,119.17854
658409,118.96836
658410,118.874405
658411,118.69045
658412,119.28492
658413,118.708466
658414,118.6913
658415,118.916466
658416,118.74664
658417,118.73909
658418,117.76322
658419,118.605095
658420,118.427124
658421,118.85469
658422,121.45937
658423,118.94822
658424,119.185394
658425,119.289246
658426,118.720436
658427,119.3731
658428,119.22319
658429,119.079025
658430,119.17013
658431,118.75385
658432,119.28894
658433,119.09527
658434,119.05983
658435,119.11545
658436,118.86769
658437,119.103165
658438,119.41854
658439,119.05498
658440,119.2207
658441,118.51848
658442,118.77504
658443,119.289734
658444,119.1357
658445,119.06975
658446,119.28976
658447,119.62873
658448,121.37379
658449,119.288574
658450,118.857765
658451,119.02903
658452,119.13384
658453,118.95434
658454,119.14055
658455,118.84784
658456,118.69041
658457,119.148636
658458,118.66651
658459,119.34225
658460,118.68924
658461,118.80867
658462,118.45792
658463,118.98592
658464,119.32983
658465,118.85181
658466,118.984825
658467,118.941925
658468,119.22044
658469,119.3808
658470,118.864716
658471,119.01215
658472,119.37061
658473,118.84053
658474,118.57287
658475,118.641106
658476,121.3135
658477,121.22931
658478,119.02228
658479,119.094574
658480,119.11413
658481,119.06043
658482,123.297615
658483,118.81697
658484,118.54673
658485,119.67574
658486,118.457535
658487,118.849525
658488,119.21568
658489,119.051926
658490,119.41128
658491,119.18864
658492,118.98517
658493,119.08467
658494,118.59755
658495,119.21457
658496,118.785225
658497,118.71237
658498,118.40171
658499,118.57969
658500,119.29717
658501,119.18722
658502,117.527115
658503,119.29727
658504,119.68536
658505,118.91951
658506,118.77731
658507,119.0545
658508,119.10039
658509,119.0292
658510,118.866264
658511,119.26197
658512,121.14188
658513,118.2866
658514,119.347946
658515,119.16146
658516,118.85075
658517,119.38399
658518,119.08897
658519,119.26241
658520,117.5792
658521,118.29169
658522,118.97936
658523,119.414314
658524,118.91422
658525,119.33894
658526,118.84569
658527,118.65897
658528,118.85068
658529,119.28664
658530,118.86211
658531,119.00503
658532,119.38172
658533,118.86384
658534,119.12585
658535,118.98349
658536,119.26949
658537,118.53115
